reaction_date,symbol,vix_value,regime,cap_limit,cap_used,accepted,reason
2023-02-22,TRGP,22.290000915527344,NORMAL,12,9,True,Accepted
2023-02-28,AXON,20.700000762939453,NORMAL,12,10,True,Accepted
2023-03-01,CRM,20.579999923706055,NORMAL,12,11,True,Accepted
2023-03-15,ADBE,26.13999938964844,RISK_OFF,6,12,False,Cap reached (12/6)
2023-03-29,CTAS,19.1200008392334,NORMAL,12,12,False,Cap reached (12/12)
2023-04-20,MMC,17.170000076293945,NORMAL,12,0,True,Accepted
2023-04-20,SNA,17.170000076293945,NORMAL,12,1,True,Accepted
2023-04-27,ROK,17.030000686645508,NORMAL,12,2,True,Accepted
2023-04-27,HON,17.030000686645508,NORMAL,12,3,True,Accepted
2023-04-27,LKQ,17.030000686645508,NORMAL,12,4,True,Accepted
2023-04-27,CHD,17.030000686645508,NORMAL,12,5,True,Accepted
2023-04-27,AVB,17.030000686645508,NORMAL,12,6,True,Accepted
2023-04-27,MAA,17.030000686645508,NORMAL,12,7,True,Accepted
2023-04-27,ROP,17.030000686645508,NORMAL,12,8,True,Accepted
2023-04-28,CL,15.779999732971191,NORMAL,12,9,True,Accepted
2023-05-01,NCLH,16.079999923706055,NORMAL,12,10,True,Accepted
2023-05-02,AME,17.780000686645508,NORMAL,12,11,True,Accepted
2023-05-02,ETN,17.780000686645508,NORMAL,12,12,False,Cap reached (12/12)
2023-05-02,PAYC,17.780000686645508,NORMAL,12,12,False,Cap reached (12/12)
2023-05-04,ICE,20.09000015258789,NORMAL,12,12,False,Cap reached (12/12)
2023-05-04,PODD,20.09000015258789,NORMAL,12,12,False,Cap reached (12/12)
2023-05-04,MNST,20.09000015258789,NORMAL,12,12,False,Cap reached (12/12)
2023-05-04,FTNT,20.09000015258789,NORMAL,12,12,False,Cap reached (12/12)
2023-05-05,HST,17.190000534057617,NORMAL,12,12,False,Cap reached (12/12)
2023-05-09,TDG,17.709999084472656,NORMAL,12,12,False,Cap reached (12/12)
2023-05-10,TTD,16.940000534057617,NORMAL,12,12,False,Cap reached (12/12)
2023-05-11,TPR,16.93000030517578,NORMAL,12,12,False,Cap reached (12/12)
2023-05-17,SNPS,16.8700008392334,NORMAL,12,12,False,Cap reached (12/12)
2023-05-24,NVDA,20.030000686645508,NORMAL,12,12,False,Cap reached (12/12)
2023-06-15,LEN,14.5,NORMAL,12,12,False,Cap reached (12/12)
2023-07-18,BAC,13.300000190734863,NORMAL,12,0,True,Accepted
2023-07-20,UAL,13.989999771118164,NORMAL,12,1,True,Accepted
2023-07-20,JNJ,13.989999771118164,NORMAL,12,2,True,Accepted
2023-07-20,FCX,13.989999771118164,NORMAL,12,3,True,Accepted
2023-07-25,GE,13.859999656677246,NORMAL,12,4,True,Accepted
2023-07-26,LRCX,13.1899995803833,NORMAL,12,5,True,Accepted
2023-07-27,MDLZ,14.40999984741211,NORMAL,12,6,True,Accepted
2023-07-28,CINF,13.329999923706056,NORMAL,12,7,True,Accepted
2023-07-31,ANET,13.630000114440918,NORMAL,12,8,True,Accepted
2023-07-31,SBAC,13.630000114440918,NORMAL,12,9,True,Accepted
2023-08-02,AFL,16.09000015258789,NORMAL,12,10,True,Accepted
2023-08-02,VRSK,16.09000015258789,NORMAL,12,11,True,Accepted
2023-08-02,FICO,16.09000015258789,NORMAL,12,12,False,Cap reached (12/12)
2023-08-03,DVA,15.920000076293944,NORMAL,12,12,False,Cap reached (12/12)
2023-08-03,APTV,15.920000076293944,NORMAL,12,12,False,Cap reached (12/12)
2023-08-03,IR,15.920000076293944,NORMAL,12,12,False,Cap reached (12/12)
2023-08-03,PSA,15.920000076293944,NORMAL,12,12,False,Cap reached (12/12)
2023-08-03,AMGN,15.920000076293944,NORMAL,12,12,False,Cap reached (12/12)
2023-08-18,PANW,17.299999237060547,NORMAL,12,12,False,Cap reached (12/12)
2023-08-29,HPE,14.449999809265137,NORMAL,12,12,False,Cap reached (12/12)
2023-08-31,LULU,13.56999969482422,NORMAL,12,12,False,Cap reached (12/12)
2023-10-26,DXCM,20.68000030517578,NORMAL,12,0,True,Accepted
2023-10-26,AOS,20.68000030517578,NORMAL,12,1,True,Accepted
2023-10-26,GWW,20.68000030517578,NORMAL,12,2,True,Accepted
2023-10-26,ORLY,20.68000030517578,NORMAL,12,3,True,Accepted
2023-10-26,AVB,20.68000030517578,NORMAL,12,4,True,Accepted
2023-10-26,AMT,20.68000030517578,NORMAL,12,5,True,Accepted
2023-10-26,DECK,20.68000030517578,NORMAL,12,6,True,Accepted
2023-10-26,MAS,20.68000030517578,NORMAL,12,7,True,Accepted
2023-10-27,CMG,21.270000457763672,NORMAL,12,8,True,Accepted
2023-10-28,EG,21.270000457763672,NORMAL,12,9,True,Accepted
2023-10-30,SPG,19.75,NORMAL,12,10,True,Accepted
2023-10-30,ANET,19.75,NORMAL,12,11,True,Accepted
2023-10-31,WELL,18.13999938964844,NORMAL,12,12,False,Cap reached (12/12)
2023-11-02,EXPE,15.65999984741211,NORMAL,12,12,False,Cap reached (12/12)
2023-11-02,LYV,15.65999984741211,NORMAL,12,12,False,Cap reached (12/12)
2023-11-02,MSI,15.65999984741211,NORMAL,12,12,False,Cap reached (12/12)
2023-11-02,AIG,15.65999984741211,NORMAL,12,12,False,Cap reached (12/12)
2023-11-02,PWR,15.65999984741211,NORMAL,12,12,False,Cap reached (12/12)
2023-11-02,CI,15.65999984741211,NORMAL,12,12,False,Cap reached (12/12)
2023-11-06,CEG,14.890000343322754,NORMAL,12,12,False,Cap reached (12/12)
2023-11-07,AXON,14.8100004196167,NORMAL,12,12,False,Cap reached (12/12)
2023-11-28,INTU,12.6899995803833,NORMAL,12,12,False,Cap reached (12/12)
2023-12-21,CCL,13.649999618530272,NORMAL,12,12,False,Cap reached (12/12)
2024-01-23,PCAR,12.550000190734863,NORMAL,12,0,True,Accepted
2024-01-23,HAL,12.550000190734863,NORMAL,12,1,True,Accepted
2024-01-24,IBM,13.140000343322754,NORMAL,12,2,True,Accepted
2024-01-24,WRB,13.140000343322754,NORMAL,12,3,True,Accepted
2024-01-30,HCA,13.3100004196167,NORMAL,12,4,True,Accepted
2024-02-01,DECK,13.880000114440918,NORMAL,12,5,True,Accepted
2024-02-05,PLTR,13.670000076293944,NORMAL,12,6,True,Accepted
2024-02-06,J,13.0600004196167,NORMAL,12,7,True,Accepted
2024-02-06,WTW,13.0600004196167,NORMAL,12,8,True,Accepted
2024-02-07,JKHY,12.829999923706056,NORMAL,12,9,True,Accepted
2024-02-08,K,12.789999961853027,NORMAL,12,10,True,Accepted
2024-02-13,LDOS,15.850000381469728,NORMAL,12,11,True,Accepted
2024-02-13,DVA,15.850000381469728,NORMAL,12,12,False,Cap reached (12/12)
2024-02-14,CME,14.380000114440918,NORMAL,12,12,False,Cap reached (12/12)
2024-02-14,APP,14.380000114440918,NORMAL,12,12,False,Cap reached (12/12)
2024-02-14,WELL,14.380000114440918,NORMAL,12,12,False,Cap reached (12/12)
2024-02-20,CSGP,15.420000076293944,NORMAL,12,12,False,Cap reached (12/12)
2024-02-21,NVDA,15.34000015258789,NORMAL,12,12,False,Cap reached (12/12)
2024-02-27,AXON,13.43000030517578,NORMAL,12,12,False,Cap reached (12/12)
2024-03-05,CRWD,14.460000038146973,NORMAL,12,12,False,Cap reached (12/12)
2024-03-20,MU,13.039999961853027,NORMAL,12,12,False,Cap reached (12/12)
2024-04-11,STZ,14.90999984741211,NORMAL,12,0,True,Accepted
2024-04-12,STT,17.309999465942383,NORMAL,12,1,True,Accepted
2024-04-16,OMC,18.399999618530273,NORMAL,12,2,True,Accepted
2024-04-23,PHM,15.6899995803833,NORMAL,12,3,True,Accepted
2024-04-23,CSGP,15.6899995803833,NORMAL,12,4,True,Accepted
2024-04-24,EQR,15.970000267028809,NORMAL,12,5,True,Accepted
2024-04-24,CMG,15.970000267028809,NORMAL,12,6,True,Accepted
2024-04-25,GOOGL,15.369999885559082,NORMAL,12,7,True,Accepted
2024-04-30,LLY,15.649999618530272,NORMAL,12,8,True,Accepted
2024-05-01,VRSK,15.390000343322754,NORMAL,12,9,True,Accepted
2024-05-02,KIM,14.68000030517578,NORMAL,12,10,True,Accepted
2024-05-02,XYL,14.68000030517578,NORMAL,12,11,True,Accepted
2024-05-02,VTR,14.68000030517578,NORMAL,12,12,False,Cap reached (12/12)
2024-05-08,FOX,13.0,NORMAL,12,12,False,Cap reached (12/12)
2024-05-22,NVDA,12.289999961853027,NORMAL,12,12,False,Cap reached (12/12)
2024-06-04,CRWD,13.15999984741211,NORMAL,12,12,False,Cap reached (12/12)
2024-06-04,HPE,13.15999984741211,NORMAL,12,12,False,Cap reached (12/12)
2024-06-13,ADBE,11.9399995803833,NORMAL,12,12,False,Cap reached (12/12)
2024-06-25,CCL,12.84000015258789,NORMAL,12,12,False,Cap reached (12/12)
2024-07-25,NOC,18.459999084472656,NORMAL,12,0,True,Accepted
2024-07-25,AJG,18.459999084472656,NORMAL,12,1,True,Accepted
2024-07-25,CMS,18.459999084472656,NORMAL,12,2,True,Accepted
2024-07-25,CBRE,18.459999084472656,NORMAL,12,3,True,Accepted
2024-07-25,DOV,18.459999084472656,NORMAL,12,4,True,Accepted
2024-07-26,BKR,16.389999389648438,NORMAL,12,5,True,Accepted
2024-07-29,ON,16.600000381469727,NORMAL,12,6,True,Accepted
2024-07-30,ANET,17.690000534057617,NORMAL,12,7,True,Accepted
2024-07-31,KKR,16.360000610351562,NORMAL,12,8,True,Accepted
2024-08-01,AVB,18.59000015258789,NORMAL,12,9,True,Accepted
2024-08-01,CMI,18.59000015258789,NORMAL,12,10,True,Accepted
2024-08-01,IRM,18.59000015258789,NORMAL,12,11,True,Accepted
2024-08-02,CPT,23.38999938964844,NORMAL,12,12,False,Cap reached (12/12)
2024-08-02,REG,23.38999938964844,NORMAL,12,12,False,Cap reached (12/12)
2024-08-05,PLTR,38.56999969482422,STRESS,0,12,False,Cap reached (12/0)
2024-08-06,UBER,27.709999084472656,RISK_OFF,6,12,False,Cap reached (12/6)
2024-08-06,FTNT,27.709999084472656,RISK_OFF,6,12,False,Cap reached (12/6)
2024-08-06,AXON,27.709999084472656,RISK_OFF,6,12,False,Cap reached (12/6)
2024-08-06,TRMB,27.709999084472656,RISK_OFF,6,12,False,Cap reached (12/6)
2024-08-06,TDG,27.709999084472656,RISK_OFF,6,12,False,Cap reached (12/6)
2024-08-07,DVN,27.850000381469727,RISK_OFF,6,12,False,Cap reached (12/6)
2024-08-07,EQIX,27.850000381469727,RISK_OFF,6,12,False,Cap reached (12/6)
2024-08-07,GPN,27.850000381469727,RISK_OFF,6,12,False,Cap reached (12/6)
2024-08-08,CF,23.790000915527344,NORMAL,12,12,False,Cap reached (12/12)
2024-08-08,LLY,23.790000915527344,NORMAL,12,12,False,Cap reached (12/12)
2024-08-08,TTD,23.790000915527344,NORMAL,12,12,False,Cap reached (12/12)
2024-08-08,DDOG,23.790000915527344,NORMAL,12,12,False,Cap reached (12/12)
2024-09-09,ORCL,19.450000762939453,NORMAL,12,12,False,Cap reached (12/12)
2024-09-25,MU,15.40999984741211,NORMAL,12,12,False,Cap reached (12/12)
2024-10-08,PEP,21.420000076293945,NORMAL,12,0,True,Accepted
2024-10-11,BLK,20.459999084472656,NORMAL,12,1,True,Accepted
2024-10-17,BX,19.11000061035156,NORMAL,12,2,True,Accepted
2024-10-17,ISRG,19.11000061035156,NORMAL,12,3,True,Accepted
2024-10-22,PM,18.200000762939453,NORMAL,12,4,True,Accepted
2024-10-23,NEE,19.239999771118164,NORMAL,12,5,True,Accepted
2024-10-23,BKR,19.239999771118164,NORMAL,12,6,True,Accepted
2024-10-23,RJF,19.239999771118164,NORMAL,12,7,True,Accepted
2024-10-24,CBRE,19.079999923706055,NORMAL,12,8,True,Accepted
2024-10-24,TYL,19.079999923706055,NORMAL,12,9,True,Accepted
2024-10-28,FFIV,19.799999237060547,NORMAL,12,10,True,Accepted
2024-10-28,CDNS,19.799999237060547,NORMAL,12,11,True,Accepted
2024-10-29,GLW,19.34000015258789,NORMAL,12,12,False,Cap reached (12/12)
2024-10-29,V,19.34000015258789,NORMAL,12,12,False,Cap reached (12/12)
2024-10-29,RCL,19.34000015258789,NORMAL,12,12,False,Cap reached (12/12)
2024-10-30,GDDY,20.350000381469727,NORMAL,12,12,False,Cap reached (12/12)
2024-10-30,HUM,20.350000381469727,NORMAL,12,12,False,Cap reached (12/12)
2024-10-30,PAYC,20.350000381469727,NORMAL,12,12,False,Cap reached (12/12)
2024-10-30,EQT,20.350000381469727,NORMAL,12,12,False,Cap reached (12/12)
2024-10-31,WTW,23.15999984741211,NORMAL,12,12,False,Cap reached (12/12)
2024-11-04,PLTR,21.979999542236328,NORMAL,12,12,False,Cap reached (12/12)
2024-11-06,APP,16.270000457763672,NORMAL,12,12,False,Cap reached (12/12)
2024-11-06,TTWO,16.270000457763672,NORMAL,12,12,False,Cap reached (12/12)
2024-11-06,MCK,16.270000457763672,NORMAL,12,12,False,Cap reached (12/12)
2024-11-07,PODD,15.199999809265137,NORMAL,12,12,False,Cap reached (12/12)
2024-11-07,CPAY,15.199999809265137,NORMAL,12,12,False,Cap reached (12/12)
2024-11-07,VST,15.199999809265137,NORMAL,12,12,False,Cap reached (12/12)
2024-11-11,LYV,14.970000267028809,NORMAL,12,12,False,Cap reached (12/12)
2024-11-19,WMT,16.350000381469727,NORMAL,12,12,False,Cap reached (12/12)
2024-12-12,AVGO,13.920000076293944,NORMAL,12,12,False,Cap reached (12/12)
2025-02-05,TECH,15.770000457763672,NORMAL,12,0,True,Accepted
2025-02-11,DD,16.020000457763672,NORMAL,12,1,True,Accepted
2025-02-12,MGM,15.890000343322754,NORMAL,12,2,True,Accepted
2025-02-12,HOOD,15.890000343322754,NORMAL,12,3,True,Accepted
2025-02-12,PAYC,15.890000343322754,NORMAL,12,4,True,Accepted
2025-02-13,RSG,15.100000381469728,NORMAL,12,5,True,Accepted
2025-02-13,CBRE,15.100000381469728,NORMAL,12,6,True,Accepted
2025-02-19,OXY,15.270000457763672,NORMAL,12,7,True,Accepted
2025-02-25,INTU,19.43000030517578,NORMAL,12,8,True,Accepted
2025-02-26,NRG,19.100000381469727,NORMAL,12,9,True,Accepted
2025-03-06,AVGO,24.8700008392334,NORMAL,12,10,True,Accepted
2025-03-26,PAYX,18.329999923706055,NORMAL,12,11,True,Accepted
2025-03-26,CTAS,18.329999923706055,NORMAL,12,12,False,Cap reached (12/12)
2025-04-22,IVZ,30.56999969482422,STRESS,0,0,False,Cap reached (0/0)
2025-04-22,MMM,30.56999969482422,STRESS,0,0,False,Cap reached (0/0)
2025-04-23,TEL,28.450000762939453,RISK_OFF,6,0,True,Accepted
2025-04-23,PM,28.450000762939453,RISK_OFF,6,1,True,Accepted
2025-04-23,LRCX,28.450000762939453,RISK_OFF,6,2,True,Accepted
2025-04-23,TXN,28.450000762939453,RISK_OFF,6,3,True,Accepted
2025-04-29,WELL,24.170000076293945,NORMAL,12,4,True,Accepted
2025-04-29,STX,24.170000076293945,NORMAL,12,5,True,Accepted
2025-04-30,ESS,24.700000762939453,NORMAL,12,6,True,Accepted
2025-04-30,ADP,24.700000762939453,NORMAL,12,7,True,Accepted
2025-05-01,KIM,24.600000381469727,NORMAL,12,8,True,Accepted
2025-05-01,HWM,24.600000381469727,NORMAL,12,9,True,Accepted
2025-05-01,AMZN,24.600000381469727,NORMAL,12,10,True,Accepted
2025-05-01,GWW,24.600000381469727,NORMAL,12,11,True,Accepted
2025-05-02,CBOE,22.68000030517578,NORMAL,12,12,False,Cap reached (12/12)
2025-05-14,CSCO,18.6200008392334,NORMAL,12,12,False,Cap reached (12/12)
2025-05-22,INTU,20.280000686645508,NORMAL,12,12,False,Cap reached (12/12)
2025-07-17,CFG,16.520000457763672,NORMAL,12,0,True,Accepted
2025-07-17,IBKR,16.520000457763672,NORMAL,12,1,True,Accepted
2025-07-22,DGX,16.5,NORMAL,12,2,True,Accepted
2025-07-22,NOC,16.5,NORMAL,12,3,True,Accepted
2025-07-23,TEL,15.369999885559082,NORMAL,12,4,True,Accepted
2025-07-24,NDAQ,15.390000343322754,NORMAL,12,5,True,Accepted
2025-07-25,AON,14.93000030517578,NORMAL,12,6,True,Accepted
2025-07-29,HIG,15.979999542236328,NORMAL,12,7,True,Accepted
2025-07-29,CBRE,15.979999542236328,NORMAL,12,8,True,Accepted
2025-07-30,PTC,15.479999542236328,NORMAL,12,9,True,Accepted
2025-07-31,SPGI,16.719999313354492,NORMAL,12,10,True,Accepted
2025-07-31,CMS,16.719999313354492,NORMAL,12,11,True,Accepted
2025-08-04,AXON,17.520000457763672,NORMAL,12,12,False,Cap reached (12/12)
2025-08-04,TSN,17.520000457763672,NORMAL,12,12,False,Cap reached (12/12)
2025-08-04,PLTR,17.520000457763672,NORMAL,12,12,False,Cap reached (12/12)
2025-08-05,J,17.850000381469727,NORMAL,12,12,False,Cap reached (12/12)
2025-08-06,PAYC,16.770000457763672,NORMAL,12,12,False,Cap reached (12/12)
2025-08-06,DASH,16.770000457763672,NORMAL,12,12,False,Cap reached (12/12)
2025-08-07,BDX,16.56999969482422,NORMAL,12,12,False,Cap reached (12/12)
2025-08-07,MNST,16.56999969482422,NORMAL,12,12,False,Cap reached (12/12)
2025-08-07,TRGP,16.56999969482422,NORMAL,12,12,False,Cap reached (12/12)
2025-08-07,MSI,16.56999969482422,NORMAL,12,12,False,Cap reached (12/12)
2025-08-07,APA,16.56999969482422,NORMAL,12,12,False,Cap reached (12/12)
2025-08-20,ADI,15.6899995803833,NORMAL,12,12,False,Cap reached (12/12)
2025-09-04,AVGO,15.300000190734863,NORMAL,12,12,False,Cap reached (12/12)
2025-10-09,PEP,16.43000030517578,NORMAL,12,0,True,Accepted
2025-10-14,DPZ,20.809999465942383,NORMAL,12,1,True,Accepted
2025-10-17,TFC,20.780000686645508,NORMAL,12,2,True,Accepted
2025-10-22,APH,18.600000381469727,NORMAL,12,3,True,Accepted
2025-10-22,BSX,18.600000381469727,NORMAL,12,4,True,Accepted
2025-10-22,CB,18.600000381469727,NORMAL,12,5,True,Accepted
