symbol,reaction_date,entry_date,exit_date,entry_price,exit_price,shares,gross_ret,net_ret,invested_cash,exit_reason,regime,ret_pct
CTSH,2021-07-28,2021-07-29,2021-09-10,74.97,76.26,326.0,0.017206882753101338,0.015173486194477892,24464.684684684686,scheduled,NORMAL,1.5173486194477892
TDY,2021-07-28,2021-07-29,2021-09-10,457.72,432.82,53.0,-0.054400069911736515,-0.056290324171982986,24283.443443443444,scheduled,NORMAL,-5.629032417198299
LIN,2021-07-30,2021-08-02,2021-09-14,290.3865832294812,294.4000549316406,84.0,0.013821133392336371,0.011794504946684992,24416.88988115758,scheduled,NORMAL,1.1794504946684992
ETN,2021-08-03,2021-08-04,2021-09-16,163.07,159.29,158.0,-0.02318022934935915,-0.025132892070889756,25790.85085085085,scheduled,NORMAL,-2.5132892070889756
WTW,2021-08-03,2021-08-04,2021-09-16,213.0,234.05,121.0,0.09882629107981233,0.09662973732394398,25798.798798798798,scheduled,NORMAL,9.662973732394398
POOL,2021-10-21,2021-10-22,2021-12-06,501.3,547.95,48.0,0.09305804907241177,0.09087302603231606,24086.486486486487,scheduled,NORMAL,9.087302603231606
GOOGL,2021-10-26,2021-10-27,2021-12-09,139.41,147.64,172.0,0.0590345025464456,0.05691749257585532,24002.522522522522,scheduled,NORMAL,5.691749257585532
MSFT,2021-10-26,2021-10-27,2021-12-09,316.0,333.1,76.0,0.05411392405063298,0.05200675031645563,24040.04004004004,scheduled,NORMAL,5.200675031645563
BG,2021-10-27,2021-10-28,2021-12-10,91.29,86.91,265.0,-0.04797896812356239,-0.04988205816628344,24216.06606606607,scheduled,NORMAL,-4.988205816628344
KLAC,2021-10-27,2021-10-28,2021-12-10,366.44,410.69,66.0,0.12075646763453762,0.11851607545573639,24209.24924924925,scheduled,NORMAL,11.85160754557364
TXT,2021-10-28,2021-10-29,2021-12-13,72.09,73.13,337.0,0.01442641143015666,0.012398573033707727,24318.64864864865,scheduled,NORMAL,1.2398573033707727
FE,2021-10-29,2021-11-01,2021-12-14,32.43240367563351,33.93782424926758,755.0,0.04641717551033975,0.044325387576494624,24510.975750854155,scheduled,NORMAL,4.432538757649462
MCK,2021-11-01,2021-11-02,2021-12-15,216.2,232.29,112.0,0.07442183163737282,0.07227406239592993,24238.638638638637,scheduled,NORMAL,7.227406239592993
AKAM,2021-11-02,2021-11-03,2021-12-16,107.0,116.83,232.0,0.09186915887850455,0.08968651242990666,24848.848848848847,scheduled,NORMAL,8.968651242990667
AME,2021-11-02,2021-11-03,2021-12-16,136.29190946013642,140.09014892578125,182.0,0.02786841479211777,0.02581370583094822,24829.957479224053,scheduled,NORMAL,2.581370583094822
IT,2021-11-02,2021-11-03,2021-12-16,336.69,326.6,73.0,-0.02996822002435462,-0.03190731355252585,24602.972972972973,scheduled,NORMAL,-3.190731355252585
TMUS,2021-11-02,2021-11-03,2021-11-30,122.12,109.908,203.0,-0.09999999999999998,-0.10179909999999992,24815.175175175176,stop_loss,NORMAL,-10.179909999999992
TMUS,2022-02-02,2022-02-03,2022-03-18,120.0,127.18,102.0,0.059833333333333405,0.05771472649999998,12252.252252252252,scheduled,RISK_OFF,5.771472649999998
BDX,2022-02-03,2022-02-04,2022-03-21,260.31,260.89,47.0,0.0022281126349352753,0.0002246586377780968,12246.816816816816,scheduled,RISK_OFF,0.02246586377780968
ON,2022-02-07,2022-02-08,2022-02-24,62.125,54.88,448.0,-0.11661971830985907,-0.11838559549295768,27859.85985985986,stop_loss,RISK_OFF,-11.838559549295768
CMG,2022-02-08,2022-02-09,2022-02-24,31.51,27.4,889.0,-0.1304347826086958,-0.1321730434782611,28040.430430430435,stop_loss,NORMAL,-13.217304347826108
OMC,2022-02-08,2022-02-09,2022-03-04,89.3,80.37,313.0,-0.09999999999999987,-0.10179909999999992,27978.878878878877,stop_loss,NORMAL,-10.179909999999992
TTWO,2022-05-16,2022-05-17,2022-06-30,119.88,122.53,97.0,0.02210543877210558,0.02006225000000006,11639.999999999998,scheduled,RISK_OFF,2.006225000000006
UNH,2022-07-15,2022-07-18,2022-08-29,531.0,529.77,21.0,-0.0023163841807909424,-0.004310753728813399,11162.162162162162,scheduled,RISK_OFF,-0.4310753728813399
CDNS,2022-07-25,2022-07-26,2022-09-07,170.54,170.89,68.0,0.0020523044447049443,4.9201888119965176e-05,11608.328328328327,scheduled,RISK_OFF,0.004920188811996518
CMG,2022-07-26,2022-07-27,2022-09-08,28.67,34.14,408.0,0.19079176839902323,0.18841137565399357,11709.06906906907,scheduled,RISK_OFF,18.841137565399357
BXP,2022-07-27,2022-07-28,2022-08-29,89.44,80.496,130.0,-0.09999999999999998,-0.10179910000000003,11638.838838838838,stop_loss,RISK_OFF,-10.179910000000003
EQIX,2022-07-27,2022-07-28,2022-09-09,632.0000866647566,615.0186767578125,18.0,-0.026869315788483283,-0.028814604026222268,11387.388948914535,scheduled,RISK_OFF,-2.881460402622227
TEL,2022-07-27,2022-07-28,2022-09-09,129.58,129.04,90.0,-0.004167309770026439,-0.006157979317796158,11673.873873873874,scheduled,RISK_OFF,-0.6157979317796158
GWW,2022-07-29,2022-08-01,2022-09-13,540.99,557.15,21.0,0.02987116212869001,0.027812449675594486,11372.162162162163,scheduled,NORMAL,2.7812449675594486
CTVA,2022-08-05,2022-08-08,2022-09-20,59.31,61.4,599.0,0.03523857696847066,0.0331691350531107,35562.252252252256,scheduled,NORMAL,3.31691350531107
KEYS,2022-08-17,2022-08-18,2022-09-22,176.55,158.895,206.0,-0.09999999999999998,-0.10179910000000003,36405.70570570571,stop_loss,NORMAL,-10.179910000000003
EME,2022-10-27,2022-10-28,2022-12-12,135.59,149.43,85.0,0.10207242422007523,0.09986938144405944,11536.686686686686,scheduled,RISK_OFF,9.986938144405944
HON,2022-10-27,2022-10-28,2022-12-12,199.0,214.5,58.0,0.07788944723618085,0.07573474623115573,11553.553553553553,scheduled,RISK_OFF,7.5734746231155725
MAA,2022-10-27,2022-10-28,2022-12-12,136.1071664872441,144.93887329101562,84.0,0.06488788968066017,0.06275917878918857,11444.446431359864,scheduled,RISK_OFF,6.275917878918857
GWW,2022-10-28,2022-10-31,2022-12-13,576.12,584.93,20.0,0.015291953065333486,0.013262384451155906,11533.933933933933,scheduled,RISK_OFF,1.3262384451155906
XYL,2022-11-01,2022-11-02,2022-12-15,105.6,110.64,109.0,0.04772727272727284,0.04563286590909099,11521.921921921921,scheduled,RISK_OFF,4.563286590909099
EQIX,2022-11-02,2022-11-03,2022-12-16,541.8492226292254,627.3641357421875,21.0,0.1578204960745655,0.15550601290291244,11390.223899112847,scheduled,RISK_OFF,15.550601290291244
IBKR,2023-01-17,2023-01-18,2023-03-02,20.2,22.17,1214.0,0.09752475247524761,0.09533080049504972,24547.347347347346,scheduled,NORMAL,9.53308004950497
V,2023-01-26,2023-01-27,2023-03-13,228.0,214.47,107.0,-0.05934210526315786,-0.06122248039473688,24420.42042042042,scheduled,NORMAL,-6.122248039473687
YUM,2023-02-08,2023-02-09,2023-03-24,132.28,127.83,186.0,-0.03364076201995769,-0.03557251413667972,24628.70870870871,scheduled,NORMAL,-3.5572514136679723
HLT,2023-02-09,2023-02-10,2023-03-15,150.5,135.45000000000002,163.0,-0.09999999999999987,-0.10179909999999992,24556.056056056055,stop_loss,NORMAL,-10.179909999999992
PLTR,2023-02-13,2023-02-14,2023-03-01,8.59,7.731,2874.0,-0.09999999999999998,-0.10179910000000003,24712.37237237237,stop_loss,NORMAL,-10.179910000000003
MAR,2023-02-14,2023-02-15,2023-03-13,180.92,162.54,137.0,-0.10159186380720764,-0.10338778167145701,24810.85085085085,stop_loss,NORMAL,-10.338778167145701
CRM,2023-03-01,2023-03-02,2023-03-10,193.12,173.80800000000002,124.0,-0.09999999999999987,-0.10179909999999992,23970.850850850853,stop_loss,NORMAL,-10.179909999999992
CTAS,2023-03-29,2023-03-30,2023-05-12,116.79,118.59,198.0,0.015412278448497352,0.013382469303878652,23147.56756756757,scheduled,NORMAL,1.3382469303878652
AVB,2023-04-27,2023-04-28,2023-06-12,178.85,187.53,129.0,0.048532289628180125,0.04643627358121338,23094.74474474474,scheduled,NORMAL,4.643627358121338
CHD,2023-04-27,2023-04-28,2023-06-12,97.73,94.19,236.0,-0.036222244960605776,-0.038148836692929566,23087.36736736737,scheduled,NORMAL,-3.8148836692929566
HON,2023-04-27,2023-04-28,2023-06-12,199.0,198.5,116.0,-0.002512562814070307,-0.004506540201005049,23107.107107107106,scheduled,NORMAL,-0.4506540201005049
MAA,2023-04-27,2023-04-28,2023-06-12,137.0986493861388,137.77520751953125,168.0,0.004934827122088814,0.0029259624026716224,23055.628725596915,scheduled,NORMAL,0.29259624026716224
ROK,2023-04-27,2023-04-28,2023-06-12,285.0,309.78,81.0,0.08694736842105244,0.08477456063157884,23108.108108108107,scheduled,NORMAL,8.477456063157884
ROP,2023-04-27,2023-04-28,2023-06-12,452.0,454.01,51.0,0.004446902654867246,0.002439013296460235,23075.075075075074,scheduled,NORMAL,0.2439013296460235
CL,2023-04-28,2023-05-01,2023-06-13,79.84,75.24,290.0,-0.057615230460921985,-0.059499057615230555,23176.77677677678,scheduled,NORMAL,-5.9499057615230555
NCLH,2023-05-01,2023-05-02,2023-05-12,14.46,13.014000000000001,1621.0,-0.09999999999999998,-0.10179909999999981,23463.12312312312,stop_loss,NORMAL,-10.179909999999982
AME,2023-05-02,2023-05-03,2023-06-15,143.56644584554465,154.17568969726562,157.0,0.07389779547189512,0.07175107377874679,22562.494492242753,scheduled,NORMAL,7.175107377874679
ETN,2023-05-02,2023-05-03,2023-06-15,174.95,196.89,129.0,0.1254072592169191,0.12315757010574457,22591.14114114114,scheduled,NORMAL,12.315757010574458
PAYC,2023-05-02,2023-05-03,2023-06-15,291.15,323.95,77.0,0.11265670616520707,0.11043250540958272,22440.99099099099,scheduled,NORMAL,11.043250540958272
UAL,2023-07-20,2023-07-21,2023-08-15,57.24,51.516000000000005,416.0,-0.09999999999999998,-0.10179909999999992,23835.675675675677,stop_loss,NORMAL,-10.179909999999992
GE,2023-07-25,2023-07-26,2023-09-07,93.42,89.16,254.0,-0.0456005138086063,-0.04750835838150291,23752.432432432433,scheduled,NORMAL,-4.750835838150291
LRCX,2023-07-26,2023-07-27,2023-09-08,67.5,66.89,352.0,-0.009037037037037066,-0.011017971999999987,23783.783783783783,scheduled,NORMAL,-1.1017971999999987
MDLZ,2023-07-27,2023-07-28,2023-09-11,75.88,71.37,312.0,-0.05943595150237202,-0.06131613903531863,23698.258258258255,scheduled,NORMAL,-6.131613903531862
CINF,2023-07-28,2023-07-31,2023-09-12,109.92,107.19,216.0,-0.024836244541484698,-0.026785596888646346,23766.486486486487,scheduled,NORMAL,-2.6785596888646346
ANET,2023-07-31,2023-08-01,2023-09-13,44.38,47.02,538.0,0.05948625506985139,0.057368342045966525,23900.340340340343,scheduled,NORMAL,5.7368342045966525
SBAC,2023-07-31,2023-08-01,2023-09-13,225.85,212.33,105.0,-0.0598627407571396,-0.06174207513836616,23737.987987987988,scheduled,NORMAL,-6.174207513836616
FICO,2023-08-02,2023-08-03,2023-09-15,850.0,891.4,27.0,0.048705882352941154,0.04660951929411761,22972.972972972973,scheduled,NORMAL,4.660951929411761
AMGN,2023-08-03,2023-08-04,2023-09-18,237.91,263.15,99.0,0.10609053843890548,0.10387946345256593,23576.666666666668,scheduled,NORMAL,10.387946345256594
APTV,2023-08-03,2023-08-04,2023-08-11,110.72,99.648,213.0,-0.09999999999999998,-0.10179910000000014,23606.966966966967,stop_loss,NORMAL,-10.179910000000014
DVA,2023-08-03,2023-08-04,2023-09-07,106.63,95.967,221.0,-0.09999999999999998,-0.10179910000000014,23588.818818818818,stop_loss,NORMAL,-10.179910000000014
IR,2023-08-03,2023-08-04,2023-09-18,67.4,66.39,350.0,-0.014985163204747853,-0.016954207863501547,23613.613613613616,scheduled,NORMAL,-1.6954207863501547
AMT,2023-10-26,2023-10-27,2023-12-11,175.5,205.6,129.0,0.1715099715099715,0.16916812307692286,22662.162162162163,scheduled,NORMAL,16.916812307692286
AOS,2023-10-26,2023-10-27,2023-12-11,69.66,78.04,326.0,0.12029859316681035,0.11805911627906962,22731.891891891893,scheduled,NORMAL,11.805911627906962
DECK,2023-10-26,2023-10-27,2023-12-11,90.87,116.31,250.0,0.27996038296467485,0.2774017421591284,22740.24024024024,scheduled,NORMAL,27.740174215912837
DXCM,2023-10-26,2023-10-27,2023-12-11,92.73,117.9,245.0,0.27143319314137826,0.26889159818828845,22741.591591591594,scheduled,NORMAL,26.889159818828844
MAS,2023-10-26,2023-10-27,2023-12-11,51.87,63.98,438.0,0.23346828609986514,0.23100258299595144,22741.8018018018,scheduled,NORMAL,23.100258299595144
ANET,2023-10-30,2023-10-31,2023-12-13,48.58,57.39,464.0,0.18135034993824628,0.17898883058871973,22563.68368368368,scheduled,NORMAL,17.898883058871974
EG,2023-10-28,2023-10-31,2023-12-13,380.46338686797526,374.8471984863281,59.0,-0.014761442429139682,-0.01673093430572381,22469.809634845384,scheduled,NORMAL,-1.673093430572381
WELL,2023-10-31,2023-11-01,2023-12-14,83.84,91.87,274.0,0.09577767175572527,0.09358721218988553,22995.155155155157,scheduled,NORMAL,9.358721218988553
CI,2023-11-02,2023-11-03,2023-11-14,317.71,285.93899999999996,73.0,-0.10000000000000009,-0.10179910000000003,23216.046046046045,stop_loss,NORMAL,-10.179910000000003
EXPE,2023-11-02,2023-11-03,2023-12-18,108.0,148.47,217.0,0.3747222222222222,0.37197415249999977,23459.45945945946,scheduled,NORMAL,37.19741524999998
LYV,2023-11-02,2023-11-03,2023-12-18,86.8,93.27,270.0,0.0745391705069125,0.07239116670506895,23459.45945945946,scheduled,NORMAL,7.2391166705068954
PWR,2023-11-02,2023-11-03,2023-12-18,176.54,215.0,133.0,0.2178543106378159,0.2154198198708508,23503.323323323322,scheduled,NORMAL,21.54198198708508
WRB,2024-01-24,2024-01-25,2024-03-08,55.63,56.27,513.0,0.011504583857630868,0.009482586194499376,28566.75675675676,scheduled,NORMAL,0.9482586194499376
HCA,2024-01-30,2024-01-31,2024-03-14,303.42,324.78,94.0,0.07039746885505216,0.06825774431481091,28550.030030030033,scheduled,NORMAL,6.825774431481091
DECK,2024-02-01,2024-02-02,2024-03-18,139.29,151.48,205.0,0.08751525594084275,0.0853413129442171,28583.03303303303,scheduled,NORMAL,8.534131294421709
J,2024-02-06,2024-02-07,2024-03-21,116.97,125.25,243.0,0.07078738137984097,0.06864687740446285,28452.16216216216,scheduled,NORMAL,6.864687740446285
DVA,2024-02-13,2024-02-14,2024-03-28,123.0,138.05,231.0,0.12235772357723596,0.12011413048780506,28441.441441441442,scheduled,NORMAL,12.011413048780506
APP,2024-02-14,2024-02-15,2024-04-01,54.69,69.14,522.0,0.2642164929603219,0.2616893241908942,28576.756756756757,scheduled,NORMAL,26.16893241908942
WELL,2024-02-14,2024-02-15,2024-04-01,93.65,91.99,305.0,-0.017725573945541973,-0.01968914052322479,28591.84184184184,scheduled,NORMAL,-1.968914052322479
NVDA,2024-02-21,2024-02-22,2024-04-05,75.03,88.01,380.0,0.1729974676795949,0.17065264574170325,28539.93993993994,scheduled,NORMAL,17.065264574170325
MU,2024-03-20,2024-03-21,2024-05-03,113.37,114.7,275.0,0.011731498632795212,0.009709047367028267,31207.95795795796,scheduled,NORMAL,0.9709047367028267
OMC,2024-04-16,2024-04-17,2024-05-30,93.35,90.72,339.0,-0.02817354043920728,-0.030116221531869325,31677.327327327326,scheduled,NORMAL,-3.0116221531869325
CSGP,2024-04-23,2024-04-24,2024-05-28,92.53,83.277,341.0,-0.09999999999999998,-0.10179909999999992,31584.314314314313,stop_loss,NORMAL,-10.179909999999992
PHM,2024-04-23,2024-04-24,2024-06-06,113.4,114.49,278.0,0.00961199294532622,0.007593778571428622,31556.756756756757,scheduled,NORMAL,0.7593778571428622
CMG,2024-04-24,2024-04-25,2024-06-07,60.24,63.38,527.0,0.05212483399734391,0.05002163645418345,31778.258258258258,scheduled,NORMAL,5.002163645418345
GOOGL,2024-04-25,2024-04-26,2024-06-10,174.37,175.01,181.0,0.0036703561392441575,0.0016640190973216118,31592.562562562565,scheduled,NORMAL,0.16640190973216118
LLY,2024-04-30,2024-05-01,2024-06-13,774.76,883.33,40.0,0.14013371882905679,0.13785459152511748,31021.421421421423,scheduled,NORMAL,13.785459152511748
VRSK,2024-05-01,2024-05-02,2024-06-14,234.0,264.37,132.0,0.1297863247863249,0.12752788192307696,30918.91891891892,scheduled,NORMAL,12.752788192307696
KIM,2024-05-02,2024-05-03,2024-06-17,19.05,18.68,1641.0,-0.01942257217847776,-0.021382746456693025,31292.342342342345,scheduled,NORMAL,-2.1382746456693025
XYL,2024-05-02,2024-05-03,2024-06-17,137.5,139.54,227.0,0.014836363636363537,0.012807705745454534,31243.743743743744,scheduled,NORMAL,1.2807705745454534
CRWD,2024-06-04,2024-06-05,2024-07-19,334.61,294.51,93.0,-0.1198410089357761,-0.12160044675891324,31149.879879879878,stop_loss,NORMAL,-12.160044675891324
HPE,2024-06-04,2024-06-05,2024-07-19,20.35,20.48,1533.0,0.006388206388206363,0.004376436363636271,31227.77777777778,scheduled,NORMAL,0.43764363636362713
CCL,2024-06-25,2024-06-26,2024-08-01,17.9,16.11,1845.0,-0.09999999999999998,-0.10179909999999992,33058.55855855856,stop_loss,NORMAL,-10.179909999999992
CBRE,2024-07-25,2024-07-26,2024-09-09,110.0,115.26,287.0,0.04781818181818176,0.04572359327272757,31601.6016016016,scheduled,NORMAL,4.572359327272757
DOV,2024-07-25,2024-07-26,2024-09-09,185.43,178.89,170.0,-0.035269373887720556,-0.03719787040931899,31554.654654654656,scheduled,NORMAL,-3.719787040931899
BKR,2024-07-26,2024-07-29,2024-08-06,37.78,34.002,838.0,-0.09999999999999998,-0.10179909999999981,31691.33133133133,stop_loss,NORMAL,-10.179909999999982
ON,2024-07-29,2024-07-30,2024-08-02,77.8,69.5,407.0,-0.10668380462724936,-0.1084695437017994,31696.296296296296,stop_loss,NORMAL,-10.84695437017994
ANET,2024-07-30,2024-07-31,2024-08-05,84.5,75.0,370.0,-0.1124260355029586,-0.11420029585798819,31296.296296296296,stop_loss,NORMAL,-11.420029585798819
CMI,2024-08-01,2024-08-02,2024-09-16,303.71,301.07,23.0,-0.008692502716407091,-0.01067412640347698,6992.322322322322,scheduled,NORMAL,-1.067412640347698
IRM,2024-08-01,2024-08-02,2024-09-16,109.54,118.19,64.0,0.07896658754792751,0.07680973333941932,7017.577577577578,scheduled,NORMAL,7.680973333941932
MU,2024-09-25,2024-09-26,2024-10-01,113.1,101.78999999999999,265.0,-0.09999999999999998,-0.10179910000000003,30001.5015015015,stop_loss,NORMAL,-10.179910000000003
ISRG,2024-10-17,2024-10-18,2024-12-02,496.0,542.85,59.0,0.09445564516129035,0.09226782832661296,29293.293293293293,scheduled,NORMAL,9.226782832661296
PM,2024-10-22,2024-10-23,2024-12-05,129.98,132.49,229.0,0.019310663178950804,0.01727306116325611,29795.215215215212,scheduled,NORMAL,1.727306116325611
BKR,2024-10-23,2024-10-24,2024-12-06,37.1,41.31,802.0,0.11347708894878705,0.11125124824797838,29783.983983983984,scheduled,NORMAL,11.125124824797838
RJF,2024-10-23,2024-10-24,2024-12-06,144.76,163.4,205.0,0.1287648521691076,0.1265084512296213,29705.505505505505,scheduled,NORMAL,12.650845122962128
CBRE,2024-10-24,2024-10-25,2024-12-09,134.66,137.29,220.0,0.01953066983514029,0.017492628026139823,29654.854854854857,scheduled,NORMAL,1.7492628026139823
TYL,2024-10-24,2024-10-25,2024-12-09,613.5,621.77,48.0,0.013480032599836989,0.011454086014669906,29477.477477477478,scheduled,NORMAL,1.1454086014669906
CDNS,2024-10-28,2024-10-29,2024-12-11,274.94,308.78,108.0,0.12308139957808972,0.12083635986033303,29723.243243243243,scheduled,NORMAL,12.083635986033304
FFIV,2024-10-28,2024-10-29,2024-12-11,242.03,260.07,123.0,0.07453621451886128,0.07238821662603812,29799.48948948949,scheduled,NORMAL,7.2388216626038115
GLW,2024-10-29,2024-10-30,2024-12-12,48.92,48.61,616.0,-0.006336876533115321,-0.008323209116925634,30164.884884884887,scheduled,NORMAL,-0.8323209116925634
RCL,2024-10-29,2024-10-30,2024-12-12,208.0,244.15,144.0,0.17379807692307692,0.1714516545673077,29981.981981981982,scheduled,NORMAL,17.145165456730773
V,2024-10-29,2024-10-30,2024-12-12,292.34,314.23,103.0,0.07487856605322585,0.07272988379968548,30141.16116116116,scheduled,NORMAL,7.272988379968548
TECH,2025-02-05,2025-02-06,2025-02-10,77.03,69.327,426.0,-0.10000000000000009,-0.10179909999999992,32847.627627627626,stop_loss,NORMAL,-10.179909999999992
HOOD,2025-02-12,2025-02-13,2025-02-20,62.09,55.88100000000001,521.0,-0.09999999999999998,-0.10179910000000003,32381.271271271275,stop_loss,NORMAL,-10.179910000000003
MGM,2025-02-12,2025-02-13,2025-02-27,38.55,34.695,840.0,-0.09999999999999998,-0.10179910000000003,32414.414414414412,stop_loss,NORMAL,-10.179910000000003
CBRE,2025-02-13,2025-02-14,2025-03-07,142.6,128.34,228.0,-0.09999999999999998,-0.10179909999999992,32545.345345345344,stop_loss,NORMAL,-10.179909999999992
INTU,2025-02-25,2025-02-26,2025-03-13,635.5,571.95,49.0,-0.09999999999999998,-0.10179909999999992,31170.670670670672,stop_loss,NORMAL,-10.179909999999992
AVGO,2025-03-06,2025-03-07,2025-03-28,187.73,168.957,72.0,-0.09999999999999998,-0.10179909999999992,13530.090090090089,stop_loss,RISK_OFF,-10.179909999999992
CTAS,2025-03-26,2025-03-27,2025-05-09,202.59,214.74,158.0,0.059973345179920035,0.05785445846290527,32041.26126126126,scheduled,NORMAL,5.785445846290527
STX,2025-04-29,2025-04-30,2025-06-12,87.14,126.07,151.0,0.44675235253614853,0.4438602945834291,13171.31131131131,scheduled,RISK_OFF,44.38602945834291
WELL,2025-04-29,2025-04-30,2025-06-12,151.04,151.91,87.0,0.005760063559322015,0.003749549192266999,13153.633633633634,scheduled,RISK_OFF,0.3749549192266999
ADP,2025-04-30,2025-05-01,2025-06-13,299.21,306.82,43.0,0.025433641923732653,0.023383800073526917,12878.908908908908,scheduled,RISK_OFF,2.3383800073526917
AMZN,2025-05-01,2025-05-02,2025-06-16,191.44,216.1,68.0,0.12881320518178008,0.12655670758462167,13030.950950950952,scheduled,RISK_OFF,12.655670758462168
HWM,2025-05-01,2025-05-02,2025-06-16,150.21,171.6,87.0,0.14240063910525258,0.14011698022768115,13081.351351351352,scheduled,RISK_OFF,14.011698022768115
KIM,2025-05-01,2025-05-02,2025-06-16,21.15,20.92,619.0,-0.010874704491725673,-0.012851965957446532,13104.954954954954,scheduled,RISK_OFF,-1.2851965957446532
CSCO,2025-05-14,2025-05-15,2025-06-30,63.07,69.38,721.0,0.10004756619628985,0.09784857111146339,45518.98898898899,scheduled,NORMAL,9.784857111146339
INTU,2025-05-22,2025-05-23,2025-07-09,720.0,769.59,15.0,0.06887500000000002,0.06673831887500015,10810.81081081081,scheduled,NORMAL,6.673831887500015
CFG,2025-07-17,2025-07-18,2025-08-29,49.68,52.28,658.0,0.052334943639291476,0.05023132608695646,32722.16216216216,scheduled,NORMAL,5.023132608695646
IBKR,2025-07-17,2025-07-18,2025-08-29,63.81,62.24,512.0,-0.02460429399780595,-0.02655411001410446,32703.423423423425,scheduled,NORMAL,-2.655411001410446
TEL,2025-07-23,2025-07-24,2025-09-05,200.93,208.74,162.0,0.03886925795053009,0.03679255830388706,32583.243243243243,scheduled,NORMAL,3.6792558303887057
CBRE,2025-07-29,2025-07-30,2025-09-11,157.62,165.9,208.0,0.05253140464408079,0.050427394366197476,32817.777777777774,scheduled,NORMAL,5.0427394366197476
HIG,2025-07-29,2025-07-30,2025-09-11,125.15,133.22,262.0,0.06448262085497403,0.06235472009588494,32822.12212212213,scheduled,NORMAL,6.235472009588494
SPGI,2025-07-31,2025-08-01,2025-09-15,545.01,543.99,60.0,-0.0018715252931138515,-0.0038667841140528347,32733.333333333332,scheduled,NORMAL,-0.3866784114052835
AXON,2025-08-04,2025-08-05,2025-08-13,818.0,736.2,39.0,-0.09999999999999998,-0.10179909999999992,31933.933933933935,stop_loss,NORMAL,-10.179909999999992
PLTR,2025-08-04,2025-08-05,2025-08-20,171.81,152.3,189.0,-0.11355567196321514,-0.1153276741749607,32504.594594594593,stop_loss,NORMAL,-11.532767417496071
J,2025-08-05,2025-08-06,2025-09-18,146.0,149.63,228.0,0.024863013698630088,0.022814312534246373,33321.321321321324,scheduled,NORMAL,2.2814312534246373
DASH,2025-08-06,2025-08-07,2025-08-15,272.64,245.376,119.0,-0.09999999999999998,-0.10179910000000014,32476.63663663664,stop_loss,NORMAL,-10.179910000000014
PAYC,2025-08-06,2025-08-07,2025-08-12,238.79,214.911,136.0,-0.09999999999999998,-0.10179909999999992,32507.947947947945,stop_loss,NORMAL,-10.179909999999992
APA,2025-08-07,2025-08-08,2025-09-22,19.65,23.61,1685.0,0.20152671755725193,0.19912486564885468,33143.393393393395,scheduled,NORMAL,19.91248656488547
APH,2025-10-22,2025-10-23,2025-12-05,129.6,139.36,251.0,0.07530864197530884,0.07315910000000025,32562.16216216216,scheduled,NORMAL,7.3159100000000254
BSX,2025-10-22,2025-10-23,2025-12-05,104.29,97.52,312.0,-0.0649151404736793,-0.0667843751078725,32571.051051051054,scheduled,NORMAL,-6.67843751078725
CB,2025-10-22,2025-10-23,2025-12-05,277.81,295.0,117.0,0.061876822288614575,0.05975413052085954,32536.306306306305,scheduled,NORMAL,5.975413052085954
